stage,case_id,case_role,semantic_family,length_level,templated_prompt_tokens,policy,capacity_slots,capacity_bytes,decode_tok_s,p50_forward_s,p95_forward_s,p99_forward_s,hit_ratio,hits,misses,backing_loads,backing_bytes,loads_per_token,bytes_per_token,changed_fraction,swaps_per_token,cumulative_score_regret,mean_score_regret_per_realized_swap,result_sha256,envelope_sha256,generated_token_hash,safety_status,source_sha256,derivation_id,analysis_code_version,source_evidence_class,derived_evidence_class,protocol,authority_scope
STAGE_A,03-science-b5,primary,physics / scientific reasoning,5,300,S2_P50,7849,137728475136,0.3481053902831646,2.767596548,3.563402406,4.249306239,0.6665888247282609,62798,31410,31410,551159562240,490.78125,8611868160.0,0.7114470108695652,100.3125,18.99921191111207,0.002959378802353905,3e00e23088d6557fe718198529ff70503c4012448cf3a3cd74885e34edc85075,502dabcdd4f6b75a9b2f4a0f11adbc39651c2e5f39596ddbb1b5cf83b26510bf,061d9b0bcebb0d83,pass,"[""3e00e23088d6557fe718198529ff70503c4012448cf3a3cd74885e34edc85075"",""502dabcdd4f6b75a9b2f4a0f11adbc39651c2e5f39596ddbb1b5cf83b26510bf"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,03-science-b6,primary,physics / scientific reasoning,6,320,S2_P50,7849,137728475136,0.3573151910351385,2.73379124,3.414182439,4.111097691,0.6798042629076086,64043,30165,30165,529313218560,471.328125,8270519040.0,0.7379415760869565,105.578125,20.135641710832715,0.0029799676943662447,159b1de110fb655265386e96155b5e5fa4357b6cf8b1f0c5731dfa7063d4a8cd,15fd5a9211113b996f0ef637963b70cd69a744f553e5b63507fe0177f798bf0b,027a1b34424b9c49,pass,"[""159b1de110fb655265386e96155b5e5fa4357b6cf8b1f0c5731dfa7063d4a8cd"",""15fd5a9211113b996f0ef637963b70cd69a744f553e5b63507fe0177f798bf0b"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,03-science-b7,primary,physics / scientific reasoning,7,356,S2_P50,7849,137728475136,0.3375539454296986,2.947460657,3.658420631,3.956360295,0.6469938858695652,60952,33256,33256,583551811584,519.625,9117997056.0,0.7206182065217391,101.0,19.458373645320535,0.003010268200080528,2be343ea9fc5a956e9b9a5bf7d9f26eead956f12503ea15ae0d01e09065402f5,cfd9665f7d5a91470bd8ba1c60156c1be1477abcc33a6f2e2b592ccdc9da7e1f,2eaa9baf3b085445,pass,"[""2be343ea9fc5a956e9b9a5bf7d9f26eead956f12503ea15ae0d01e09065402f5"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""cfd9665f7d5a91470bd8ba1c60156c1be1477abcc33a6f2e2b592ccdc9da7e1f""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,03-science-b8,primary,physics / scientific reasoning,8,375,S2_P50,7849,137728475136,0.3364259113039457,2.889435109,3.653486942,4.321372356,0.6432256283967391,60597,33611,33611,589781090304,525.171875,9215329536.0,0.7299592391304348,103.765625,19.391643999144435,0.0029199885558115397,80373936be61f97a34a70e35101f8b66457eb0244d217f469ea8d88dd049a398,55e01383db847364c1bf4bae1895e8ed479026f09e7733cd61b068de900772b2,2a6045d44389a888,pass,"[""55e01383db847364c1bf4bae1895e8ed479026f09e7733cd61b068de900772b2"",""80373936be61f97a34a70e35101f8b66457eb0244d217f469ea8d88dd049a398"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,04-factual-b1,primary,factual / explanatory knowledge,1,165,S2_P50,7849,137728475136,0.3222680518465078,3.054893144,3.721540698,4.25722679,0.6165081521739131,58080,36128,36128,633947553792,564.5,9905430528.0,0.7053328804347826,97.65625,19.16223607212305,0.0030659577715396883,073729885989877f935dbd76acc0f33da8d3c155366e89bf4e2f3365ac5ae7a4,8fe9d47113a48ffba219959ef527cefb1a3bbe6f6b40ee0374541e796fd2b1e7,b333b32aa06cf02f,pass,"[""073729885989877f935dbd76acc0f33da8d3c155366e89bf4e2f3365ac5ae7a4"",""8fe9d47113a48ffba219959ef527cefb1a3bbe6f6b40ee0374541e796fd2b1e7"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,04-factual-b2,primary,factual / explanatory knowledge,2,199,S2_P50,7849,137728475136,0.3200183423809239,3.080406152,3.736745887,4.203486462,0.6112113620923914,57581,36627,36627,642703638528,572.296875,10042244352.0,0.71484375,100.3125,18.899772375822067,0.002943889778165431,3879af6b3303e842172ac8d9b36bc2f01ab2e103b9d67efe84612766a1a0de4c,aa456f630f363596792a7e3fb45df87ce89b768ec2a083b3dc851746cb797923,4b9b37c179ae6870,pass,"[""3879af6b3303e842172ac8d9b36bc2f01ab2e103b9d67efe84612766a1a0de4c"",""aa456f630f363596792a7e3fb45df87ce89b768ec2a083b3dc851746cb797923"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,04-factual-b3,primary,factual / explanatory knowledge,3,215,S2_P50,7849,137728475136,0.31128088662839526,3.178198579,3.799105456,4.482037417,0.5913510529891305,55710,38498,38498,675534569472,601.53125,10555227648.0,0.7002377717391305,96.6875,18.982981991022825,0.003067708789758052,6b3681619ac5602d6208b442cf609e86c352788bd20c9f0fd6d93dca6439bc6d,e9d7e8c5467f5d9b5901335d004ae6e27cff013730fea6feb08d59e5b417e373,36135a5eff9e3da9,pass,"[""6b3681619ac5602d6208b442cf609e86c352788bd20c9f0fd6d93dca6439bc6d"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""e9d7e8c5467f5d9b5901335d004ae6e27cff013730fea6feb08d59e5b417e373""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,04-factual-b4,primary,factual / explanatory knowledge,4,254,S2_P50,7849,137728475136,0.3049902428468884,3.23016492,4.116372908,4.576164172,0.5811289911684783,54747,39461,39461,692432584704,616.578125,10819259136.0,0.7041440217391305,97.96875,19.35239664465189,0.0030865066418902538,125531f8adcf0bb6c4049fa1f43e3b93b7c3ab4ae4d8d3d1327aecefa69f442a,f8ca2f1a7dbdca329d928dacae94c84691c8957808e76bfe558aa8594b2c2998,3d06d972f42d082e,pass,"[""125531f8adcf0bb6c4049fa1f43e3b93b7c3ab4ae4d8d3d1327aecefa69f442a"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""f8ca2f1a7dbdca329d928dacae94c84691c8957808e76bfe558aa8594b2c2998""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,04-factual-b5,primary,factual / explanatory knowledge,5,279,S2_P50,7849,137728475136,0.3335777060888582,2.872037808,4.02173339,4.184565743,0.6384808084239131,60150,34058,34058,597624717312,532.15625,9337886208.0,0.720108695652174,103.015625,19.096652127802372,0.0028965041904751056,82c8e38230f95668b8a1a7a49486d18c4473c252de7aa5daa3a8ea6cc8252e8b,fc37eaf9d0d7fff3768eba48fb341bfd3518b2a296ed572d2f42ba5327c42069,35be7669abb1d1e6,pass,"[""82c8e38230f95668b8a1a7a49486d18c4473c252de7aa5daa3a8ea6cc8252e8b"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""fc37eaf9d0d7fff3768eba48fb341bfd3518b2a296ed572d2f42ba5327c42069""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,04-factual-b6,primary,factual / explanatory knowledge,6,323,S2_P50,7849,137728475136,0.3294032350062694,2.968088353,3.816087486,4.122087439,0.6264117697010869,59013,35195,35195,617575956480,549.921875,9649624320.0,0.7129755434782609,100.78125,19.301948126405478,0.002992550097117128,fc17cd5cc178f58317613e82951aa7ee1469f031e3a28d592997229974b5b717,4e27440067226ce4559684772988e9a09068a3527a4ca2ef3c270c21515464cb,c2bae1fc7af5df27,pass,"[""4e27440067226ce4559684772988e9a09068a3527a4ca2ef3c270c21515464cb"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""fc17cd5cc178f58317613e82951aa7ee1469f031e3a28d592997229974b5b717""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,04-factual-b7,primary,factual / explanatory knowledge,7,357,S2_P50,7849,137728475136,0.3167027315428828,3.139668679,3.788786975,4.355750362,0.6064559273097826,57133,37075,37075,650564812800,579.296875,10165075200.0,0.7202785326086957,101.421875,19.229210942983627,0.0029624419878267797,919169a0de2620c05af5c7959c50fecd431549313e0075d75aafff3a54444939,900895ec5c2f2aaabf30bff803e38a45d7d168111801153a48e1b56e4861b3b0,294c94e4c9fb3e4a,pass,"[""900895ec5c2f2aaabf30bff803e38a45d7d168111801153a48e1b56e4861b3b0"",""919169a0de2620c05af5c7959c50fecd431549313e0075d75aafff3a54444939"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,04-factual-b8,primary,factual / explanatory knowledge,8,386,S2_P50,7849,137728475136,0.31877339347383926,3.076463734,4.053189508,4.364804151,0.6083772078804348,57314,36894,36894,647388758016,576.46875,10115449344.0,0.7331861413043478,102.265625,19.80758542753756,0.003026369049279994,80b82c8897b4e24b42b36fd8ef14af0849571b6688101a4effc6e39cac8f1968,295959564e3d1979e2cb9977237ace01d1ccec373b7a7ce2f1eabe499ad57333,8283dc1965f9ee92,pass,"[""295959564e3d1979e2cb9977237ace01d1ccec373b7a7ce2f1eabe499ad57333"",""80b82c8897b4e24b42b36fd8ef14af0849571b6688101a4effc6e39cac8f1968"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,05-codegen-b1,primary,code generation,1,168,S2_P50,7849,137728475136,0.32601724073861754,3.000028011,3.81708851,4.179212203,0.6226859714673914,58662,35546,35546,623735046144,555.40625,9745860096.0,0.7359035326086957,102.8125,19.929342214018106,0.0030287754124647577,80b38dc58005a825ef7e75659a7915301f9297b2a19eb29b508f667d35281ee3,cd73d6f8d45e95019f01ae25e8d0148aafb23844c5e6c82140b3c0b1ba60be52,c47f8bd7b09ed5b1,pass,"[""80b38dc58005a825ef7e75659a7915301f9297b2a19eb29b508f667d35281ee3"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""cd73d6f8d45e95019f01ae25e8d0148aafb23844c5e6c82140b3c0b1ba60be52""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,05-codegen-b2,primary,code generation,2,203,S2_P50,7849,137728475136,0.31271132898771753,3.124595337,4.058903234,4.660723393,0.5950556216032609,56059,38149,38149,669410574336,596.078125,10459540224.0,0.7168817934782609,101.046875,19.453073609620333,0.0030080522049822688,9456ed5160cb76988a77dc4a50e79fec80955e877d20898597091a233f8278a0,ee8e7018426b4a8633de06629419cc111161e72f37998b6ea86dafe7aeb8784e,2d4d03e38200372e,pass,"[""9456ed5160cb76988a77dc4a50e79fec80955e877d20898597091a233f8278a0"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""ee8e7018426b4a8633de06629419cc111161e72f37998b6ea86dafe7aeb8784e""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,05-codegen-b3,primary,code generation,3,233,S2_P50,7849,137728475136,0.3183575177522568,3.061934967,3.851235144,4.024099394,0.6061587126358695,57105,37103,37103,651056136192,579.734375,10172752128.0,0.7549252717391305,106.171875,20.450848186388612,0.0030096906823235633,b78b0fa1599c68846c2f7142e4c2a6d2b06d4b5d4d192a63003f63b73355ec46,77a5152dbdba920644bc7846329dd5f3313256140afe377910f59dc211f4b13f,75ee859020e23084,pass,"[""77a5152dbdba920644bc7846329dd5f3313256140afe377910f59dc211f4b13f"",""b78b0fa1599c68846c2f7142e4c2a6d2b06d4b5d4d192a63003f63b73355ec46"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,05-codegen-b4,primary,code generation,4,263,S2_P50,7849,137728475136,0.3096369107558996,3.153970009,3.922887713,4.140126841,0.5878481657608695,55380,38828,38828,681325166592,606.6875,10645705728.0,0.7185801630434783,100.703125,19.780251048505306,0.0030690847243607924,71da6c2dca05d6629274a7c7cf00a7ce9126fd497b1e9b54984eade58d9ee76f,bcb4497264b341a5b2955237a9981e67a75a23873da0313cae3580b6a43264f0,f1aea6ae360421c9,pass,"[""71da6c2dca05d6629274a7c7cf00a7ce9126fd497b1e9b54984eade58d9ee76f"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""bcb4497264b341a5b2955237a9981e67a75a23873da0313cae3580b6a43264f0""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,05-codegen-b5,primary,code generation,5,278,S2_P50,7849,137728475136,0.33002547648151503,2.979403008,3.734599836,3.847088031,0.6304560122282609,59394,34814,34814,610890448896,543.96875,9545163264.0,0.7151834239130435,100.625,19.58532654494047,0.0030411997740590795,e18749a557473711b759c244aefaa91668711188a5c00760430b257d1edc00cd,a8e4a0d030b9ee509335ec81e3bb8932ad35fe62d5b52d6c8a6299be798b3d86,d1a8c2c450d849c9,pass,"[""a8e4a0d030b9ee509335ec81e3bb8932ad35fe62d5b52d6c8a6299be798b3d86"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""e18749a557473711b759c244aefaa91668711188a5c00760430b257d1edc00cd""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,05-codegen-b6,primary,code generation,6,314,S2_P50,7849,137728475136,0.33146775708713955,2.973448174,3.8150397,3.895859937,0.6320482336956522,59544,34664,34664,608258359296,541.625,9504036864.0,0.7292798913043478,102.28125,19.673509372398257,0.003005424590956043,7c723d51d9ae8b3bfc86a2946ba19a0335d89edad42e0447cccf1188d1d3c9ee,5ab3174f3b1b41c72dfc17e9e6ff502812307921fab9b2640930d28ba85c6f31,6313d0d3d61bc0ad,pass,"[""5ab3174f3b1b41c72dfc17e9e6ff502812307921fab9b2640930d28ba85c6f31"",""7c723d51d9ae8b3bfc86a2946ba19a0335d89edad42e0447cccf1188d1d3c9ee"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,05-codegen-b7,primary,code generation,7,356,S2_P50,7849,137728475136,0.3418901996852114,2.900330169,3.510542251,4.086873143,0.6546153192934783,61670,32538,32538,570952876032,508.40625,8921138688.0,0.7510190217391305,106.046875,20.663377767428756,0.003044552492622478,ef665f012bc93bda223a6b51e28801ee5c2bf0526d7bc3995c459f40b799165e,4fd99a12aa4d4c30e3d2a300b78440949553d8538c3f8634c424b734a2573320,127a2e48c0332690,pass,"[""4fd99a12aa4d4c30e3d2a300b78440949553d8538c3f8634c424b734a2573320"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""ef665f012bc93bda223a6b51e28801ee5c2bf0526d7bc3995c459f40b799165e""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,05-codegen-b8,primary,code generation,8,392,S2_P50,7849,137728475136,0.3299776109055671,3.003055299,3.726954666,4.211583751,0.6326108186141305,59597,34611,34611,607328354304,540.796875,9489505536.0,0.7219769021739131,100.671875,19.485432198271155,0.003024279403736017,0a33a1d680c6d10a91734febcc9c34779dfe1558d1e7e937ab0a40d877b2e901,88c46b241c262366249feb8fbd3d4ada8ac677e287751a60bbd31f9e738c62b9,cf6001eb6339d5ac,pass,"[""0a33a1d680c6d10a91734febcc9c34779dfe1558d1e7e937ab0a40d877b2e901"",""88c46b241c262366249feb8fbd3d4ada8ac677e287751a60bbd31f9e738c62b9"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,06-debug-b1,primary,debugging / code review,1,165,S2_P50,7849,137728475136,0.3331769086106842,2.892418667,3.626577698,4.290215944,0.6355723505434783,59876,34332,34332,602432667648,536.4375,9413010432.0,0.7053328804347826,99.234375,18.93909482471645,0.0029820650015299085,c0399f3f1e7ff85cd252bd0065b8664a73d64307aa886c077b42a460236d566b,18fa7e10cad82c40e12f48255ddce5a145d2a66d89b59fe0d7c12c54c62618db,c07cc522ad5d2e46,pass,"[""18fa7e10cad82c40e12f48255ddce5a145d2a66d89b59fe0d7c12c54c62618db"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""c0399f3f1e7ff85cd252bd0065b8664a73d64307aa886c077b42a460236d566b""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,06-debug-b2,primary,debugging / code review,2,191,S2_P50,7849,137728475136,0.33015459704556344,2.912634906,3.95039149,4.876643375,0.631729789402174,59514,34694,34694,608784777216,542.09375,9512262144.0,0.6852921195652174,95.359375,18.035465341061354,0.0029551802951108233,f870056656be31e2a8a4abbb61babba8cdaa278214f848ec4b1dc02a54591584,04d5a5602ed1501fdebffac4d740d6d667d1732b6e2b7b29ca5425eed5536772,cc4845ed77613ddc,pass,"[""04d5a5602ed1501fdebffac4d740d6d667d1732b6e2b7b29ca5425eed5536772"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""f870056656be31e2a8a4abbb61babba8cdaa278214f848ec4b1dc02a54591584""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,06-debug-b3,primary,debugging / code review,3,229,S2_P50,7849,137728475136,0.32834999838815937,3.029569276,3.751536383,3.87495215,0.627547554347826,59120,35088,35088,615698399232,548.25,9620287488.0,0.7027853260869565,98.5625,19.280598279088736,0.003056531115898658,2126efc6e2c631d81aecd005e615d682a81d1ac73adf46b1dd98ce766866bb0e,8fc7a129401fb29914ba3a3511f1288a7e5a465cb7112168c674667393d698c6,76a2f267336ab441,pass,"[""2126efc6e2c631d81aecd005e615d682a81d1ac73adf46b1dd98ce766866bb0e"",""8fc7a129401fb29914ba3a3511f1288a7e5a465cb7112168c674667393d698c6"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,06-debug-b4,primary,debugging / code review,4,278,S2_P50,7849,137728475136,0.3360348394989738,2.931922669,3.73996744,4.081041294,0.6428647248641305,60563,33645,33645,590377697280,525.703125,9224651520.0,0.71484375,101.84375,19.084676578640938,0.0029279957929795853,50246a918beb9b6cf8072aeddd6bf4add5574cd66200e9b2b79edac7ef9736fc,be2ab33736c071bfeccf95b73eff647ef05e2135ab7da2c504d7b53e7d64feff,91629dd45750bd4c,pass,"[""50246a918beb9b6cf8072aeddd6bf4add5574cd66200e9b2b79edac7ef9736fc"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""be2ab33736c071bfeccf95b73eff647ef05e2135ab7da2c504d7b53e7d64feff""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,06-debug-b5,primary,debugging / code review,5,280,S2_P50,7849,137728475136,0.34528018195482496,2.837741098,3.603830555,3.916612719,0.6591266134510869,62095,32113,32113,563495288832,501.765625,8804613888.0,0.721297554347826,101.984375,19.299588466063142,0.002956885010887566,5db692fc0bd8ee9988a115c88c48edd884eac5fde097ae3f12137dbfdc07c224,61c671f8ddfe95bd26eb039637e16497f858f3d745e8ae382832ff5da2515bcb,9d5acf92766d1d55,pass,"[""5db692fc0bd8ee9988a115c88c48edd884eac5fde097ae3f12137dbfdc07c224"",""61c671f8ddfe95bd26eb039637e16497f858f3d745e8ae382832ff5da2515bcb"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,06-debug-b6,primary,debugging / code review,6,320,S2_P50,7849,137728475136,0.33814386346413794,2.945404855,3.642840595,4.411188871,0.6485542629076086,61099,33109,33109,580972363776,517.328125,9077693184.0,0.7209578804347826,101.859375,19.53866079263389,0.002997186806662662,a1006bdb122315983c70a7fbbb77a46eef0cd1176247c0bcaf97a4042587fc56,acc4819bf016f9624a9f47eb727a3d85051ae3a7692686d310d76435ed93f81a,f12d54aca98d7bf4,pass,"[""a1006bdb122315983c70a7fbbb77a46eef0cd1176247c0bcaf97a4042587fc56"",""acc4819bf016f9624a9f47eb727a3d85051ae3a7692686d310d76435ed93f81a"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,06-debug-b7,primary,debugging / code review,7,367,S2_P50,7849,137728475136,0.32211940367305075,3.08150948,3.58396094,4.018343912,0.6159561820652174,58028,36180,36180,634860011520,565.3125,9919687680.0,0.7065217391304348,99.125,19.340427812188864,0.0030486172465619267,95cb316f08ef6c549acb5c4eb383eeac0b431589e4bb847d79374f8d4b5bc0e2,742ca57f7e514f9bf9224a4ad4336d0280e2e773e8aabb4b4c11776485c9ea81,046ff1c53e6b81b4,pass,"[""742ca57f7e514f9bf9224a4ad4336d0280e2e773e8aabb4b4c11776485c9ea81"",""95cb316f08ef6c549acb5c4eb383eeac0b431589e4bb847d79374f8d4b5bc0e2"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,06-debug-b8,primary,debugging / code review,8,376,S2_P50,7849,137728475136,0.3465578225253075,2.862651328,3.838795598,3.914085736,0.6616741677989131,62335,31873,31873,559283945472,498.015625,8738811648.0,0.701766304347826,99.765625,19.20784305781126,0.003008276124950863,4b0a5d2d5c4b714cab638740dc322f9af05d3147664d3e442bda2708a1354b7f,a27c33629c7655bbff019e235149d9171f47ceee5ddb7248cde72871358075cf,e571c5952161687d,pass,"[""4b0a5d2d5c4b714cab638740dc322f9af05d3147664d3e442bda2708a1354b7f"",""a27c33629c7655bbff019e235149d9171f47ceee5ddb7248cde72871358075cf"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
STAGE_A,07-algorithms-b1,primary,algorithms / data-structure reasoning,1,175,S2_P50,7849,137728475136,0.32704459379483586,2.974875646,3.877089328,4.247588404,0.62060546875,58466,35742,35742,627174309888,558.46875,9799598592.0,0.7270720108695652,103.390625,19.13945860788226,0.0028924676753637993,a373e1c4c0e8fbf647bdb06983b2137809ae87a81e4a16d53ad0b3d97b9f6756,ee656bb3a58c23ac9d7f5abeb982734efa897ab25bf4eb8560af5d4fd14393a3,892dae8618b72496,pass,"[""a373e1c4c0e8fbf647bdb06983b2137809ae87a81e4a16d53ad0b3d97b9f6756"",""baf8d7583175aa55eca8c7183608259bb2d30f350a8a643f8b40d4831a362786"",""ee656bb3a58c23ac9d7f5abeb982734efa897ab25bf4eb8560af5d4fd14393a3""]",issue105-physical-runs-v1,358252aa6fc89c60a527f74f00fef8c28860bc7d,MEASURED_PHYSICAL,CURATED_FROM_MEASURED,issue102_full_prompt,issue102_full_prompt
